ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,CPC 도움말
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,CTR 도움말
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,ROAS 도움말
pages,pages.marketingIntel.marketingIntel.channelKpiPage.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,개선 추천 사항
pages,pages.marketingIntel.marketingIntel.channelKpiPage.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,문의·구매
pages,pages.marketingIntel.marketingIntel.channelKpiPage.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,문의·구매 안내
pages,pages.marketingIntel.marketingIntel.channelKpiPage.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,관심·전환
pages,pages.marketingIntel.marketingIntel.channelKpiPage.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,카카오 가이드
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblConvRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,고객 획득 비용(CPA)
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,클릭당 비용(CPC)
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,클릭률(CTR)
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,광고 수익률(ROAS)
pages,pages.marketingIntel.marketingIntel.channelKpiPage.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,AI 채널 성과 모니터링
pages,pages.marketingIntel.marketingIntel.channelKpiPage.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,월간 리포트
pages,pages.marketingIntel.marketingIntel.channelKpiPage.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,월간 트렌드
pages,pages.marketingIntel.marketingIntel.channelKpiPage.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,네이버 카페
pages,pages.marketingIntel.marketingIntel.channelKpiPage.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,신규 가입
pages,pages.marketingIntel.marketingIntel.channelKpiPage.noData,LATIN_LONG,No Data Available,No Data Available,No data available,17,데이터 없음
pages,pages.marketingIntel.marketingIntel.channelKpiPage.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,실행 이력 없음
pages,pages.marketingIntel.marketingIntel.channelKpiPage.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,전체 달성 현황
pages,pages.marketingIntel.marketingIntel.channelKpiPage.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,페이지뷰
pages,pages.marketingIntel.marketingIntel.channelKpiPage.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,분석 기간
pages,pages.marketingIntel.marketingIntel.channelKpiPage.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,목표를 선택해주세요
pages,pages.marketingIntel.marketingIntel.channelKpiPage.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,게시물 조회 수
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,브랜드 도달
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,구매 의도 포착
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,고객 관계 강화
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,정보·신뢰 구축
pages,pages.marketingIntel.marketingIntel.channelKpiPage.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,검색 트래픽
pages,pages.marketingIntel.marketingIntel.channelKpiPage.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,선택된 목표
pages,pages.marketingIntel.marketingIntel.channelKpiPage.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,SEO 영향도
pages,pages.marketingIntel.marketingIntel.channelKpiPage.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,사이트 트래픽
pages,pages.marketingIntel.marketingIntel.channelKpiPage.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,채널별 SNS KPI
pages,pages.marketingIntel.marketingIntel.channelKpiPage.snsKpiOverview,LATIN_LONG,Sns Kpi Overview,Sns Kpi Overview,Sns Kpi Overview,16,SNS KPI 개요
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabCommunity,LATIN_LONG,Tab Community,Tab Community,Tab Community,13,커뮤니티
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabContent,LATIN_LONG,Tab Content,Tab Content,Tab Content,11,콘텐츠
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabGoals,LATIN_LONG,Tab Goals,Tab Goals,Tab Goals,9,목표
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabMonitor,LATIN_LONG,Tab Monitor,Tab Monitor,Tab Monitor,11,모니터링
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabRoles,LATIN_LONG,Tab Roles,Tab Roles,Tab Roles,9,역할 탭
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabSetup,LATIN_LONG,Tab Setup,Tab Setup,Tab Setup,9,설정
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabSns,LATIN_LONG,Tab Sns,Tab Sns,Tab Sns,7,SNS
pages,pages.marketingIntel.marketingIntel.channelKpiPage.tabTargets,LATIN_LONG,Tab Targets,Tab Targets,Tab Targets,11,타겟 탭
pages,pages.marketingIntel.marketingIntel.channelKpiPage.targetSetup,LATIN_LONG,KPI Target Setting by Channel,KPI Target Setting by Channel,KPI Target Setting by Channel,29,채널별 KPI 목표 설정
pages,pages.marketingIntel.marketingIntel.channelKpiPage.targetVsActuals,LATIN_LONG,Target Vs Actuals,Target Vs Actuals,Target Vs Actuals,17,목표 대비 실적
pages,pages.marketingIntel.marketingIntel.channelKpiPage.videoViews,LATIN_LONG,Video Views,Video Views,Video Views,11,동영상 조회 수
pages,pages.marketingIntel.marketingIntel.channelKpiPage.webTraffic,LATIN_LONG,Web Traffic,Web Traffic,Web Traffic,11,웹 트래픽
pages,pages.marketingIntel.marketingIntel.channelKpiPage.webTrafficDesc,LATIN_LONG,Web Traffic Desc,Web Traffic Desc,Web Traffic Desc,16,웹 트래픽 안내
pages,pages.marketingIntel.marketingIntel.channelKpiPage.weeklyAdTrend,LATIN_LONG,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,26,주간 광고 효율 트렌드
pages,pages.marketingIntel.marketingIntel.channelKpiPage.weeklyAi,LATIN_LONG,Weekly Report,Weekly Report,Weekly Report,13,주간 리포트
pages,pages.marketingIntel.marketingIntel.gdpr.bannerDesc,LATIN_LONG,Banner Desc,Banner Desc,Banner Desc,11,배너 설명
pages,pages.marketingIntel.marketingIntel.gdpr.bannerTitle,LATIN_LONG,Banner Title,Banner Title,Banner Title,12,배너 제목
pages,pages.marketingIntel.marketingIntel.gdpr.consentDate,LATIN_LONG,Consent Date,Consent Date,Consent Date,12,동의일
pages,pages.marketingIntel.marketingIntel.gdpr.consentNow,LATIN_LONG,Consent Now,Consent Now,Consent Now,11,지금 동의
pages,pages.marketingIntel.marketingIntel.gdpr.consentRate,LATIN_LONG,Consent Rate,Consent Rate,Consent Rate,12,동의율
pages,pages.marketingIntel.marketingIntel.gdpr.cookiePolicy,LATIN_LONG,Cookie Policy,Cookie Policy,Cookie Policy,13,쿠키 정책
pages,pages.marketingIntel.marketingIntel.gdpr.currentConsentStatus,LATIN_LONG,Current Consent Status,Current Consent Status,Current Consent Status,22,현재 동의 상태
pages,pages.marketingIntel.marketingIntel.gdpr.editSettings,LATIN_LONG,Edit Settings,Edit Settings,Edit Settings,13,설정 편집
pages,pages.marketingIntel.marketingIntel.gdpr.marketing,LATIN_LONG,Marketing Performance,Marketing Performance,Marketing Performance,21,마케팅 성과
pages,pages.marketingIntel.marketingIntel.gdpr.noConsentInfo,LATIN_LONG,No Consent Info,No Consent Info,No Consent Info,15,동의 정보 없음
pages,pages.marketingIntel.marketingIntel.gdpr.notConsented,LATIN_LONG,Not Consented,Not Consented,Not Consented,13,미동의
pages,pages.marketingIntel.marketingIntel.gdpr.panelSub,LATIN_LONG,Panel Sub,Panel Sub,Panel Sub,9,패널 설명
pages,pages.marketingIntel.marketingIntel.gdpr.panelTitle,LATIN_LONG,Panel Title,Panel Title,Panel Title,11,패널 제목
pages,pages.marketingIntel.marketingIntel.gdpr.platformStats,LATIN_LONG,Platform Stats,Platform Stats,Platform Stats,14,플랫폼 통계
pages,pages.marketingIntel.marketingIntel.gdpr.policyNote1,LATIN_LONG,Policy Note1,Policy Note1,Policy Note1,12,정책 안내 1
pages,pages.marketingIntel.marketingIntel.gdpr.policyNote2,LATIN_LONG,Policy Note2,Policy Note2,Policy Note2,12,정책 안내 2
pages,pages.marketingIntel.marketingIntel.gdpr.policyNote3,LATIN_LONG,Policy Note3,Policy Note3,Policy Note3,12,정책 안내 3
pages,pages.marketingIntel.marketingIntel.gdpr.privacyPolicy,LATIN_LONG,Privacy Policy,Privacy Policy,Privacy Policy,14,개인정보 처리방침
pages,pages.marketingIntel.marketingIntel.gdpr.savePref,LATIN_LONG,Save Pref,Save Pref,Save Pref,9,환경설정 저장
pages,pages.marketingIntel.marketingIntel.gdpr.totalVisitors,LATIN_LONG,Total Visitors,Total Visitors,Total Visitors,14,총 방문자
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_ActualPaid_9,LATIN_LONG,Txt_ Actual Paid_9,Txt_ Actual Paid_9,Txt_ Actual Paid_9,18,실제 지급액
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_AdCreative_13,LATIN_LONG,Txt_ Ad Creative_13,Txt_ Ad Creative_13,Txt_ Ad Creative_13,19,광고 크리에이티브
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_Channelper_15,LATIN_LONG,Txt_ Channelper_15,Txt_ Channelper_15,Txt_ Channelper_15,18,채널별
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_CreatorROI_11,LATIN_LONG,Txt_ Creator R O I_11,Txt_ Creator R O I_11,Txt_ Creator R O I_11,21,크리에이터 ROI
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_Difference_10,LATIN_LONG,Txt_ Difference_10,Txt_ Difference_10,Txt_ Difference_10,18,차액
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_Engagement_12,LATIN_LONG,Txt_ Engagement_12,Txt_ Engagement_12,Txt_ Engagement_12,18,참여도
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_Percontrac_8,LATIN_LONG,Txt_ Percontrac_8,Txt_ Percontrac_8,Txt_ Percontrac_8,17,계약당
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_ProductPag_14,LATIN_LONG,Txt_ Product Pag_14,Txt_ Product Pag_14,Txt_ Product Pag_14,19,상품 페이지
pages,pages.marketingIntel.marketingIntel.influencerUGC.txt_WhitelistA_4,LATIN_LONG,Txt_ Whitelist A_4,Txt_ Whitelist A_4,Txt_ Whitelist A_4,18,화이트리스트 A
pages,pages.marketingIntel.marketingIntel.influencerUGC.u_107,LATIN_LONG,Total Channels,Total Channels,All Channels,14,전체 채널
pages,pages.marketingIntel.marketingIntel.influencerUGC.u_114,LATIN_LONG,Sum Total,Sum Total,Sum Total,9,합계
pages,pages.marketingIntel.marketingIntel.influencerUGC.u_81,LATIN_LONG,Action Recommendations,Action Recommendations,Action Recommendations,22,액션 추천
pages,pages.marketingIntel.marketingIntel.influencerUGC.u_84,LATIN_LONG,Engagement Rate,Engagement Rate,Engagement Rate,15,참여율
pages,pages.marketingIntel.marketingIntel.influencerUGC.u_86,LATIN_LONG,UGC Revenue,UGC Revenue,UGC Revenue,11,UGC 매출
pages,pages.marketingIntel.marketingIntel.influencerUGC.u_91,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
pages,pages.marketingIntel.marketingIntel.menuAccess.saved,LATIN_LONG,✓ Save Complete,✓ Save Complete,✓ Save Complete,15,✓ 저장 완료
pages,pages.marketingIntel.marketingIntel.menuAccess.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
pages,pages.marketingIntel.marketingIntel.systemMonitor.recentVisits,LATIN_LONG,Recent Visits,Recent Visits,Recent Visits,13,최근 방문
pages,pages.marketingIntel.marketingIntel.unified.alertSuccess,LATIN_LONG,Alert Success,Alert Success,Alert Success,13,알림 발송 성공
pages,pages.marketingIntel.marketingIntel.unified.budgetErr,LATIN_LONG,Budget Err,Budget Err,Budget Err,10,예산 오류
pages,pages.marketingIntel.marketingIntel.unified.budgetLabel,LATIN_LONG,Budget Label,Budget Label,Budget Label,12,예산
pages,pages.marketingIntel.marketingIntel.unified.catBeauty,LATIN_LONG,Cat Beauty,Cat Beauty,Cat Beauty,10,뷰티
pages,pages.marketingIntel.marketingIntel.unified.catFashion,LATIN_LONG,Cat Fashion,Cat Fashion,Cat Fashion,11,패션
pages,pages.marketingIntel.marketingIntel.unified.catFood,LATIN_LONG,Cat Food,Cat Food,Cat Food,8,식품
pages,pages.marketingIntel.marketingIntel.unified.catGeneral,LATIN_LONG,Cat General,Cat General,Cat General,11,일반
pages,pages.marketingIntel.marketingIntel.unified.catSoftware,LATIN_LONG,Cat Software,Cat Software,Cat Software,12,소프트웨어
pages,pages.marketingIntel.marketingIntel.unified.catTech,LATIN_LONG,Cat Tech,Cat Tech,Cat Tech,8,테크
pages,pages.marketingIntel.marketingIntel.unified.catTravel,LATIN_LONG,Cat Travel,Cat Travel,Cat Travel,10,여행
pages,pages.marketingIntel.marketingIntel.unified.corporateCard,LATIN_LONG,Corporate Card,Corporate Card,Corporate Card,14,법인 카드
pages,pages.marketingIntel.marketingIntel.unified.estConv,LATIN_LONG,Est Conv,Est Conv,Est Conv,8,예상 전환 수
pages,pages.marketingIntel.marketingIntel.unified.estRoas,LATIN_LONG,Est Roas,Est Roas,Est Roas,8,예상 ROAS
pages,pages.marketingIntel.marketingIntel.unified.expRoas,LATIN_LONG,Exp Roas,Exp Roas,Exp Roas,8,예상 ROAS
pages,pages.marketingIntel.marketingIntel.unified.launchTitle,LATIN_LONG,Launch Title,Launch Title,Launch Title,12,런칭 제목
pages,pages.marketingIntel.marketingIntel.unified.mainTitle,LATIN_LONG,Main Title,Main Title,Main Title,10,메인 제목
pages,pages.marketingIntel.marketingIntel.unified.payMethod,LATIN_LONG,Pay Method,Pay Method,Pay Method,10,결제 수단
pages,pages.marketingIntel.marketingIntel.unified.qBudget,LATIN_LONG,Q Budget,Q Budget,Q Budget,8,분기 예산
pages,pages.marketingIntel.marketingIntel.unified.whichCategory,LATIN_LONG,Which Category,Which Category,Which Category,14,카테고리 선택
pages,pages.marketingIntel.menuAccess.saved,LATIN_LONG,✓ Save Complete,✓ Save Complete,✓ Save Complete,15,✓ 저장 완료
pages,pages.marketingIntel.menuAccess.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
pages,pages.marketingIntel.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,노드 설정
pages,pages.marketingIntel.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,노드명
pages,pages.marketingIntel.noResults,LATIN_LONG,No Results,No Results,No Results,10,결과 없음
pages,pages.marketingIntel.omniChannel.groupOwnMall,LATIN_LONG,🏪 Own Mall / Others,🏪 Own Mall / Others,🏪 Own Mall / Others,20,🏪 자사몰 / 기타
pages,pages.marketingIntel.omniChannel.invLastUpdate,LATIN_LONG,Last Update,Last Update,Last Update,11,최종 업데이트
pages,pages.marketingIntel.omniChannel.invLowStock,LATIN_LONG,Low Stock,Low Stock,Low Stock,9,재고 부족
pages,pages.marketingIntel.omniChannel.invOutOfStock,LATIN_LONG,Out of Stock,Out of Stock,Out of Stock,12,품절
pages,pages.marketingIntel.omniChannel.invTitle,LATIN_LONG,Real-time Inventory,Real-time Inventory,Real-time Inventory,19,실시간 재고
pages,pages.marketingIntel.omniChannel.invTotalProducts,LATIN_LONG,Total Products,Total Products,Total Products,14,총 상품 수
pages,pages.marketingIntel.omniChannel.ordBtnExport,LATIN_LONG,📥 Export,📥 Export,📥 Export,9,📥 내보내기
pages,pages.marketingIntel.omniChannel.ordColOrderNo,LATIN_LONG,Order No,Order No,Order No,8,주문 번호
pages,pages.marketingIntel.omniChannel.ordTitle,LATIN_LONG,Unified Order Management,Unified Order Management,Unified Order Management,24,통합 주문 관리
pages,pages.marketingIntel.omniChannel.ordTotalOrders,LATIN_LONG,Total Orders,Total Orders,Total Orders,12,총 주문
pages,pages.marketingIntel.omniChannel.ovAvgOrderValue,LATIN_LONG,Avg Order Value,Avg Order Value,Avg Order Value,15,평균 주문 금액
pages,pages.marketingIntel.omniChannel.ovChannelShare,LATIN_LONG,Revenue Share by Channel,Revenue Share by Channel,Revenue Share by Channel,24,채널별 매출 비중
pages,pages.marketingIntel.omniChannel.ovRevenueByChannel,LATIN_LONG,Revenue Trend by Channel,Revenue Trend by Channel,Revenue Trend by Channel,24,채널별 매출 트렌드
pages,pages.marketingIntel.omniChannel.ovTitle,LATIN_LONG,Unified Dashboard,Unified Dashboard,Unified Dashboard,17,통합 대시보드
pages,pages.marketingIntel.omniChannel.ovTotalOrders,LATIN_LONG,Total Orders,Total Orders,Total Orders,12,총 주문
pages,pages.marketingIntel.omniChannel.ovTotalRevenue,LATIN_LONG,Total Revenue,Total Revenue,Total Revenue,13,총 매출
pages,pages.marketingIntel.omniChannel.prodAvgPrice,LATIN_LONG,Avg Price,Avg Price,Avg Price,9,평균 가격
pages,pages.marketingIntel.omniChannel.prodBtnSync,LATIN_LONG,🔄 Sync All,🔄 Sync All,🔄 Sync All,11,🔄 전체 동기화
pages,pages.marketingIntel.omniChannel.prodChannelCoverage,LATIN_LONG,Channel Coverage,Channel Coverage,Channel Coverage,16,채널 커버리지
pages,pages.marketingIntel.omniChannel.prodColLastSync,LATIN_LONG,Last Sync,Last Sync,Last Sync,9,최근 동기화
pages,pages.marketingIntel.omniChannel.prodColName,LATIN_LONG,Product Name,Product Name,Product Name,12,상품명
pages,pages.marketingIntel.omniChannel.prodSyncStatus,LATIN_LONG,Sync Status,Sync Status,Sync Status,11,동기화 상태
pages,pages.marketingIntel.omniChannel.prodTitle,LATIN_LONG,Unified Product Management,Unified Product Management,Unified Product Management,26,통합 상품 관리
pages,pages.marketingIntel.omniChannel.prodTotalSKU,LATIN_LONG,Total SKUs,Total SKUs,Total SKUs,10,총 SKU 수
pages,pages.marketingIntel.orderId,LATIN_LONG,Order ID,Order ID,Order ID,8,주문 ID
pages,pages.marketingIntel.orders,LATIN_LONG, orders, orders,cases,7,주문
pages,pages.marketingIntel.prob30,LATIN_LONG,30-day Churn Probability,30-day Churn Probability,30-day Churn Probability,24,30일 이탈 확률
pages,pages.marketingIntel.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,✅ 구매 완료
pages,pages.marketingIntel.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,최근 트리거
pages,pages.marketingIntel.reject,LATIN_LONG,❌ Reject,❌ Reject,❌ Reject,8,❌ 거부
pages,pages.marketingIntel.rollup.pnlAdSpend,LATIN_LONG,Ad Spend,Ad Spend,Ad Spend,8,광고 비용
pages,pages.marketingIntel.rollup.pnlGrossProfit,LATIN_LONG,Gross Profit,Gross Profit,Gross Profit,12,매출총이익
pages,pages.marketingIntel.rollup.pnlSettle,LATIN_LONG,Net Payout,Net Payout,Pnl Settle,10,Net Payout
pages,pages.marketingIntel.rollup.pnlTotalRev,LATIN_LONG,Gross Sales,Gross Sales,Total Revenue,11,총 매출
pages,pages.marketingIntel.rollup.returnRateWord,LATIN_LONG,Return Rate,Return Rate,Return Rate,11,반품률
pages,pages.marketingIntel.rollup.unitPrice,LATIN_LONG,Unit Price,Unit Price,Unit Price,10,단가
pages,pages.marketingIntel.skuPlatformFee,LATIN_LONG,Platform Fee,Platform Fee,Platform Fee,12,플랫폼 수수료
pages,pages.marketingIntel.subtitle,LATIN_LONG,Precision Shapley (2^n) · Bayesian MMM · Markov Chain · Incremental Uplift (Dual ML) · Thompson Sampling A/B,Precision Shapley (2^n) · Bayesian MMM · Markov Chain · Incremental Uplift (Dual ML) · Thompson Sampling A/B,Precision Shapley (2^n) · Bayesian MMM · Markov Chain · Incremental Uplift (Dual ML) · Thompson Sampling A/B,108,정밀 Shapley (2^n) · 베이지안 MMM · 마르코프 체인 · 인크리멘털 업리프트 (Dual ML) · 톰슨 샘플링 A/B
pages,pages.marketingIntel.systemMonitor.recentVisits,LATIN_LONG,Recent Visits,Recent Visits,Recent Visits,13,최근 방문
pages,pages.marketingIntel.tabChannels,LATIN_LONG,Tab Channels,Tab Channels,Tab Channels,12,채널
pages,pages.marketingIntel.tabOverview,LATIN_LONG,Campaign Status,Campaign Status,Campaign Status,15,캠페인 상태
pages,pages.marketingIntel.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
pages,pages.marketingIntel.topProducts,LATIN_LONG,Top Products,Top Products,Top Products,12,인기 상품
pages,pages.marketingIntel.trigger,LATIN_LONG,🎯 Trigger,🎯 Trigger,🎯 Trigger,10,🎯 트리거
pages,pages.marketingIntel.triggerType,LATIN_LONG,Trigger Type,Trigger Type,Trigger Type,12,트리거 유형
pages,pages.marketingIntel.triggerTypes.birthday,LATIN_LONG,🎂 Birthday,🎂 Birthday,🎂 Birthday,11,🎂 생일
pages,pages.marketingIntel.triggerTypes.cart_abandoned,LATIN_LONG,🛒 Cart Abandoned,🛒 Cart Abandoned,🛒 Cart Abandoned,17,🛒 장바구니 이탈
pages,pages.marketingIntel.triggerTypes.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,✅ 구매 완료
pages,pages.marketingIntel.triggerTypes.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,📌 세그먼트 진입
pages,pages.marketingIntel.triggerTypes.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,🌱 신규 가입
pages,pages.marketingIntel.ui.copyLink,LATIN_LONG,Copy Link,Copy Link,Copy Link,9,링크 복사
pages,pages.marketingIntel.ui.deselectAll,LATIN_LONG,Deselect All,Deselect All,Deselect All,12,전체 선택 해제
pages,pages.marketingIntel.ui.noData,LATIN_LONG,No Data Available,No Data Available,No data available,17,데이터 없음
pages,pages.marketingIntel.ui.pageOf,LATIN_LONG,{page} / {total},{page} / {total},{page} / {total},16,{page} / {total}
pages,pages.marketingIntel.ui.selectAll,LATIN_LONG,Select All,Select All,Select All,10,전체 선택
pages,pages.marketingIntel.userMgmt.inviteRole,LATIN_LONG,Select Role,Select Role,Select Role,11,역할 선택
pages,pages.marketingIntel.userMgmt.status_inactive,LATIN_LONG,Deactivated,Deactivated,Inactive,11,비활성
pages,pages.marketingIntel.userMgmt.tabRoles,LATIN_LONG,Tab Roles,Tab Roles,Tab Roles,9,역할 탭
pages,pages.menu.adAnalytics,LATIN_LONG,Ad & Channel Analytics,Ad & Channel Analytics,Ad & Channel Analytics,22,광고 & 채널 분석
pages,pages.menu.adPerformance,LATIN_LONG,Ad Performance,Ad Performance,Ad Performance,14,광고 성과
pages,pages.menu.aiMarketing,LATIN_LONG,🚀 AI Marketing Automation,🚀 AI Marketing Automation,🚀 AI Marketing Automation,26,🚀 AI 마케팅 자동화
pages,pages.menu.approvals.approvedAt,LATIN_LONG,Approved At,Approved At,Approved At,11,승인 시각
pages,pages.menu.approvals.reject,LATIN_LONG,❌ Reject,❌ Reject,❌ Reject,8,❌ 거부
pages,pages.menu.approvals.tabRejected,LATIN_LONG,❌ Reject,❌ Reject,❌ Reject,8,❌ 거부
pages,pages.menu.attribution,LATIN_LONG,Attribution,Attribution,Attribution,11,어트리뷰션
pages,pages.menu.autoMarketing,LATIN_LONG,AI Strategy Generator,AI Strategy Generator,AI Strategy Generator,21,AI 전략 생성기
pages,pages.menu.budgetPlanner,LATIN_LONG,Budget Planner,Budget Planner,Budget Planner,14,예산 플래너
pages,pages.menu.campaignManager,LATIN_LONG,Campaign Manager,Campaign Manager,Campaign Manager,16,캠페인 매니저
pages,pages.menu.channelKpi.achieved,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.menu.channelKpi.achievedOk,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.menu.channelKpi.aiAnalyzing,LATIN_LONG,AI Analyzing...,AI Analyzing...,AI Analyzing...,15,AI 분석 중...
pages,pages.menu.channelKpi.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,AI 분석 이력
pages,pages.menu.channelKpi.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,AI 분석 요약
pages,pages.menu.channelKpi.allChannels,LATIN_LONG,Total Channels,Total Channels,All Channels,14,전체 채널
pages,pages.menu.channelKpi.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,평균 시간
pages,pages.menu.channelKpi.belowTarget,LATIN_LONG,Below Target,Below Target,Below Target,12,목표 미달
pages,pages.menu.channelKpi.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,비즈니스 목표 설정
pages,pages.menu.channelKpi.brandAwareness,LATIN_LONG,Brand Awareness,Brand Awareness,Brand Awareness,15,브랜드 인지도
pages,pages.menu.channelKpi.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,브랜드 인지도 안내
pages,pages.menu.channelKpi.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,채널 역할 정의
pages,pages.menu.channelKpi.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,핵심 액션 아이템
pages,pages.menu.channelKpi.chkCostPerf,LATIN_LONG,Cost vs Performance Check,Cost vs Performance Check,Cost vs Performance Check,25,비용 대비 성과 점검
pages,pages.menu.channelKpi.chkEff,LATIN_LONG,Campaign Efficiency Check,Campaign Efficiency Check,Campaign Efficiency Check,25,캠페인 효율 점검
pages,pages.menu.channelKpi.chkImprove,LATIN_LONG,Identify Items for Improvement,Identify Items for Improvement,Identify Items for Improvement,30,개선 항목 파악
