ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.pricingDetail.ent_s6i6,LATIN_LONG,Competitor Review Comparison Analysis,Competitor Review Comparison Analysis,Competitor Review Comparison Analysis,37,
pages,pages.pricingDetail.ent_s7,LATIN_LONG,Operations & Governance All (New),Operations & Governance All (New),Operations & Governance All (New),33,
pages,pages.pricingDetail.ent_s7i1,LATIN_LONG,Ops Hub Alert Send (Admin Notice),Ops Hub Alert Send (Admin Notice),Ops Hub Alert Send (Admin Notice),33,
pages,pages.pricingDetail.ent_s7i2,LATIN_LONG,3PL Delete·Contract Management,3PL Delete·Contract Management,3PL Delete·Contract Management,30,
pages,pages.pricingDetail.ent_s7i3,LATIN_LONG,Full Audit Log·CSV Export,Full Audit Log·CSV Export,Full Audit Log·CSV Export,25,
pages,pages.pricingDetail.ent_s7i4,LATIN_LONG,System Monitor Alert Setup,System Monitor Alert Setup,System Monitor Alert Setup,26,
pages,pages.pricingDetail.ent_s7i5,LATIN_LONG,Auto Report Generate·Scheduled Send,Auto Report Generate·Scheduled Send,Auto Report Generate·Scheduled Send,35,
pages,pages.pricingDetail.ent_s7i6,LATIN_LONG,Dashboard External Share·Embed,Dashboard External Share·Embed,Dashboard External Share·Embed,30,
pages,pages.pricingDetail.ent_s8,LATIN_LONG,Pro All Included + Unlimited,Pro All Included + Unlimited,Pro All Included + Unlimited,28,
pages,pages.pricingDetail.ent_s8i1,LATIN_LONG,All Pro Plan Features Included,All Pro Plan Features Included,All Pro Plan Features Included,30,
pages,pages.pricingDetail.ent_s8i2,LATIN_LONG,Unlimited Accounts·Users·Team Members,Unlimited Accounts·Users·Team Members,Unlimited Accounts·Users·Team Members,37,
pages,pages.pricingDetail.ent_s8i3,LATIN_LONG,Priority Support SLA,Priority Support SLA,Priority Support SLA,20,
pages,pages.pricingDetail.ent_s8i4,LATIN_LONG,Dedicated Onboarding Consulting·Annual Training,Dedicated Onboarding Consulting·Annual Training,Dedicated Onboarding Consulting·Annual Training,47,
pages,pages.pricingDetail.ent_s9,LATIN_LONG,Custom & Dedicated Services,Custom & Dedicated Services,Custom & Dedicated Services,27,
pages,pages.pricingDetail.ent_s9i1,LATIN_LONG,Custom Dashboard Configuration,Custom Dashboard Configuration,Custom Dashboard Configuration,30,
pages,pages.pricingDetail.ent_s9i2,LATIN_LONG,Dedicated Manager Assignment,Dedicated Manager Assignment,Dedicated Manager Assignment,28,
pages,pages.pricingDetail.ent_s9i3,LATIN_LONG,Annual Contract-based Custom Discount,Annual Contract-based Custom Discount,Annual Contract-based Custom Discount,37,
pages,pages.pricingDetail.ent_s9i4,LATIN_LONG,Custom Training·Workshop,Custom Training·Workshop,Custom Training·Workshop,24,
pages,pages.pricingDetail.ent_tagline,LATIN_LONG,Ent_tagline,Ent_tagline,Ent_tagline,11,
pages,pages.pricingDetail.free_desc,LATIN_LONG,Experience the full Geniego-ROI platform instantly upon signup.,Experience the full Geniego-ROI platform instantly upon signup.,Experience the full Geniego-ROI platform instantly upon signup.,63,
pages,pages.pricingDetail.free_headline,LATIN_LONG, Experience Plan, Experience Plan, Experience Plan,16,
pages,pages.pricingDetail.free_l1,LATIN_LONG,No real-time data,No real-time data,No real-time data,17,
pages,pages.pricingDetail.free_l2,LATIN_LONG,No live channel integration,No live channel integration,No live channel integration,27,
pages,pages.pricingDetail.free_l3,LATIN_LONG,No save or download,No save or download,No save or download,19,
pages,pages.pricingDetail.free_s1,LATIN_LONG,Home Dashboard,Home Dashboard,Home Dashboard,14,
pages,pages.pricingDetail.free_s1i1,LATIN_LONG,KPI Widgets (),KPI Widgets (),KPI Widgets (),14,
pages,pages.pricingDetail.free_s1i2,LATIN_LONG,Quick Links,Quick Links,Quick Links,11,
pages,pages.pricingDetail.free_s1i3,LATIN_LONG,Onboarding Guide,Onboarding Guide,Onboarding Guide,16,
pages,pages.pricingDetail.free_s2,LATIN_LONG,My Team & Help,My Team & Help,My Team & Help,14,
pages,pages.pricingDetail.free_s2i2,LATIN_LONG,Video Tutorials,Video Tutorials,Video Tutorials,15,
pages,pages.pricingDetail.free_s2i3,LATIN_LONG,Release Notes,Release Notes,Release Notes,13,
pages,pages.pricingDetail.free_s3,LATIN_LONG,Subscription & Billing,Subscription & Billing,Subscription & Billing,22,
pages,pages.pricingDetail.free_s3i1,LATIN_LONG,View Current Plan,View Current Plan,View Current Plan,17,
pages,pages.pricingDetail.free_s3i2,LATIN_LONG,Upgrade Plan,Upgrade Plan,Upgrade Plan,12,
pages,pages.pricingDetail.free_tagline,LATIN_LONG,Free_tagline,Free_tagline,Free_tagline,12,
pages,pages.pricingDetail.growth_desc,LATIN_LONG,Grow your revenue with domestic commerce channels and basic CRM automation.,Grow your revenue with domestic commerce channels and basic CRM automation.,Grow your revenue with domestic commerce channels and basic CRM automation.,75,
pages,pages.pricingDetail.growth_headline,LATIN_LONG,Growth_headline,Growth_headline,Growth_headline,15,
pages,pages.pricingDetail.growth_l1,LATIN_LONG,AI Forecast (Churn·LTV) — Pro+,AI Forecast (Churn·LTV) — Pro+,AI Forecast (Churn·LTV) — Pro+,30,
pages,pages.pricingDetail.growth_l2,LATIN_LONG,Customer Journey Builder — Pro+,Customer Journey Builder — Pro+,Customer Journey Builder — Pro+,31,
pages,pages.pricingDetail.growth_l3,LATIN_LONG,Global Channels (WhatsApp·LINE·DM) — Pro+,Global Channels (WhatsApp·LINE·DM) — Pro+,Global Channels (WhatsApp·LINE·DM) — Pro+,41,
pages,pages.pricingDetail.growth_l4,LATIN_LONG,AI Rule Engine — Pro+,AI Rule Engine — Pro+,AI Rule Engine — Pro+,21,
pages,pages.pricingDetail.growth_l5,LATIN_LONG,1st-Party Pixel·API Keys — Pro+,1st-Party Pixel·API Keys — Pro+,1st-Party Pixel·API Keys — Pro+,31,
pages,pages.pricingDetail.growth_l6,LATIN_LONG,SmartConnect ERP Integration — Pro+,SmartConnect ERP Integration — Pro+,SmartConnect ERP Integration — Pro+,35,
pages,pages.pricingDetail.growth_s1,LATIN_LONG,AI Marketing Automation (Core),AI Marketing Automation (Core),AI Marketing Automation (Core),30,
pages,pages.pricingDetail.growth_s1i1,LATIN_LONG,AI Ad Creative Generation,AI Ad Creative Generation,AI Ad Creative Generation,25,
pages,pages.pricingDetail.growth_s1i2,LATIN_LONG,Campaign Setup·Manage·List·Report,Campaign Setup·Manage·List·Report,Campaign Setup·Manage·List·Report,33,
pages,pages.pricingDetail.growth_s1i3,LATIN_LONG,Content Calendar,Content Calendar,Content Calendar,16,
pages,pages.pricingDetail.growth_s1i4,LATIN_LONG,Budget Planner,Budget Planner,Budget Planner,14,
pages,pages.pricingDetail.growth_s1i5,LATIN_LONG,Alert Policy List & Logs,Alert Policy List & Logs,Alert Policy List & Logs,24,
pages,pages.pricingDetail.growth_s2,LATIN_LONG,Ad & Channel Analytics (Domestic),Ad & Channel Analytics (Domestic),Ad & Channel Analytics (Domestic),33,
pages,pages.pricingDetail.growth_s2i1,LATIN_LONG,Ad Summary·Channel·Product Analysis,Ad Summary·Channel·Product Analysis,Ad Summary·Channel·Product Analysis,35,
pages,pages.pricingDetail.growth_s2i2,LATIN_LONG,ROAS Analysis,ROAS Analysis,ROAS Analysis,13,
pages,pages.pricingDetail.growth_s2i3,LATIN_LONG,Keyword Analysis,Keyword Analysis,Keyword Analysis,16,
pages,pages.pricingDetail.growth_s2i4,LATIN_LONG,Channel KPI (Impressions·CTR·CVR·CPA/CPC),Channel KPI (Impressions·CTR·CVR·CPA/CPC),Channel KPI (Impressions·CTR·CVR·CPA/CPC),41,
pages,pages.pricingDetail.growth_s2i5,LATIN_LONG,ROAS Calculator,ROAS Calculator,ROAS Calculator,15,
pages,pages.pricingDetail.growth_s3,LATIN_LONG,Customer CRM (Basic),Customer CRM (Basic),Customer CRM (Basic),20,
pages,pages.pricingDetail.growth_s3i1,LATIN_LONG,Customer DB·360° View·Tag Management,Customer DB·360° View·Tag Management,Customer DB·360° View·Tag Management,36,
pages,pages.pricingDetail.growth_s3i2,LATIN_LONG,RFM Analysis·Segment Builder·Message Send,RFM Analysis·Segment Builder·Message Send,RFM Analysis·Segment Builder·Message Send,41,
pages,pages.pricingDetail.growth_s3i3,LATIN_LONG,Email Campaign (Send·A/B·Performance·Schedule),Email Campaign (Send·A/B·Performance·Schedule),Email Campaign (Send·A/B·Performance·Schedule),46,
pages,pages.pricingDetail.growth_s3i4,LATIN_LONG,Kakao Notification·FriendTalk·Stats,Kakao Notification·FriendTalk·Stats,Kakao Notification·FriendTalk·Stats,35,
pages,pages.pricingDetail.growth_s3i5,LATIN_LONG,SMS/LMS Campaign·Text Templates,SMS/LMS Campaign·Text Templates,SMS/LMS Campaign·Text Templates,31,
pages,pages.pricingDetail.growth_s3i6,LATIN_LONG,Exit Popup·Web Popup (Basic),Exit Popup·Web Popup (Basic),Exit Popup·Web Popup (Basic),28,
pages,pages.pricingDetail.growth_s4,LATIN_LONG,Commerce & Logistics (Domestic),Commerce & Logistics (Domestic),Commerce & Logistics (Domestic),31,
pages,pages.pricingDetail.growth_s4i1,LATIN_LONG,Coupang·Naver·Cafe24 Channel Integration,Coupang·Naver·Cafe24 Channel Integration,Coupang·Naver·Cafe24 Channel Integration,40,
pages,pages.pricingDetail.growth_s4i2,LATIN_LONG,Order Hub (All Orders·Claims·Returns·Shipping),Order Hub (All Orders·Claims·Returns·Shipping),Order Hub (All Orders·Claims·Returns·Shipping),46,
pages,pages.pricingDetail.growth_s4i3,LATIN_LONG,Bulk Product Register·Catalog Sync·Price Rules,Bulk Product Register·Catalog Sync·Price Rules,Bulk Product Register·Catalog Sync·Price Rules,46,
pages,pages.pricingDetail.growth_s4i4,LATIN_LONG,Basic WMS (Stock·Alerts·Inbound·Outbound),Basic WMS (Stock·Alerts·Inbound·Outbound),Basic WMS (Stock·Alerts·Inbound·Outbound),41,
pages,pages.pricingDetail.growth_s4i5,LATIN_LONG,Monthly Settlement·Shipping·Excel Export,Monthly Settlement·Shipping·Excel Export,Monthly Settlement·Shipping·Excel Export,40,
pages,pages.pricingDetail.growth_s4i6,LATIN_LONG,3PL Carrier List View,3PL Carrier List View,3PL Carrier List View,21,
pages,pages.pricingDetail.growth_s5,LATIN_LONG,Analytics & Performance,Analytics & Performance,Analytics & Performance,23,
pages,pages.pricingDetail.growth_s5i1,LATIN_LONG,Performance Summary·Channel·Product·Campaign,Performance Summary·Channel·Product·Campaign,Performance Summary·Channel·Product·Campaign,44,
pages,pages.pricingDetail.growth_s5i2,LATIN_LONG,P&L Overview,P&L Overview,P&L Overview,12,
pages,pages.pricingDetail.growth_s5i3,LATIN_LONG,AI Insight Feed,AI Insight Feed,AI Insight Feed,15,
pages,pages.pricingDetail.growth_s5i4,LATIN_LONG,Custom Report·Excel Export,Custom Report·Excel Export,Custom Report·Excel Export,26,
pages,pages.pricingDetail.growth_s6,LATIN_LONG,Settlement & Finance,Settlement & Finance,Settlement & Finance,20,
pages,pages.pricingDetail.growth_s6i1,LATIN_LONG,Settlement History·Channel·Excel,Settlement History·Channel·Excel,Settlement History·Channel·Excel,32,
pages,pages.pricingDetail.growth_s6i2,LATIN_LONG,Payment List·Excel,Payment List·Excel,Payment List·Excel,18,
pages,pages.pricingDetail.growth_s6i3,LATIN_LONG,Plan View·Billing History·Invoice,Plan View·Billing History·Invoice,Plan View·Billing History·Invoice,33,
pages,pages.pricingDetail.growth_s6i4,LATIN_LONG,License Activation·Status,License Activation·Status,License Activation·Status,25,
pages,pages.pricingDetail.growth_s7,LATIN_LONG,Channel & Data Integration (Domestic),Channel & Data Integration (Domestic),Channel & Data Integration (Domestic),37,
pages,pages.pricingDetail.growth_s7i1,LATIN_LONG,Meta·Google·TikTok·Naver·Kakao Ad Integration,Meta·Google·TikTok·Naver·Kakao Ad Integration,Meta·Google·TikTok·Naver·Kakao Ad Integration,45,
pages,pages.pricingDetail.growth_s7i2,LATIN_LONG,Coupang Connector,Coupang Connector,Coupang Connector,17,
pages,pages.pricingDetail.growth_s7i3,LATIN_LONG,Currency Selection (KRW/USD/JPY/EUR Global),Currency Selection (KRW/USD/JPY/EUR Global),Currency Selection (KRW/USD/JPY/EUR Global),43,
pages,pages.pricingDetail.growth_s8,LATIN_LONG,Team Management,Team Management,Team Management,15,
pages,pages.pricingDetail.growth_s8i1,LATIN_LONG,Team Member List·Invite,Team Member List·Invite,Team Member List·Invite,23,
pages,pages.pricingDetail.growth_s8i2,LATIN_LONG,My Activity History,My Activity History,My Activity History,19,
pages,pages.pricingDetail.growth_s8i3,LATIN_LONG,Support Ticket,Support Ticket,Support Ticket,14,
pages,pages.pricingDetail.growth_tagline,LATIN_LONG,Growth_tagline,Growth_tagline,Growth_tagline,14,
pages,pages.pricingDetail.pro_desc,LATIN_LONG,Growth All + AI Forecast·Journey Builder·Global Channels·Rule Engine·SmartConnect·1st-Party Pixel·Advanced BI.,Growth All + AI Forecast·Journey Builder·Global Channels·Rule Engine·SmartConnect·1st-Party Pixel·Advanced BI.,Growth All + AI Forecast·Journey Builder·Global Channels·Rule Engine·SmartConnect·1st-Party Pixel·Advanced BI.,110,
pages,pages.pricingDetail.pro_headline,LATIN_LONG,Pro_headline,Pro_headline,Pro_headline,12,
pages,pages.pricingDetail.pro_l1,LATIN_LONG,Writeback Instant Rollback — Enterprise,Writeback Instant Rollback — Enterprise,Writeback Instant Rollback — Enterprise,39,
pages,pages.pricingDetail.pro_l2,LATIN_LONG,Amazon Policy·Review Mgmt — Enterprise,Amazon Policy·Review Mgmt — Enterprise,Amazon Policy·Review Mgmt — Enterprise,38,
pages,pages.pricingDetail.pro_l3,LATIN_LONG,Market Share·Trend AI — Enterprise,Market Share·Trend AI — Enterprise,Market Share·Trend AI — Enterprise,34,
pages,pages.pricingDetail.pro_l4,LATIN_LONG,Data Product SLA·Governance — Enterprise,Data Product SLA·Governance — Enterprise,Data Product SLA·Governance — Enterprise,40,
pages,pages.pricingDetail.pro_l5,LATIN_LONG,SmartConnect Partner API Bidirectional — Enterprise,SmartConnect Partner API Bidirectional — Enterprise,SmartConnect Partner API Bidirectional — Enterprise,51,
pages,pages.pricingDetail.pro_l6,LATIN_LONG,Influencer DB·Campaign Execution — Enterprise,Influencer DB·Campaign Execution — Enterprise,Influencer DB·Campaign Execution — Enterprise,45,
pages,pages.pricingDetail.pro_l7,LATIN_LONG,Audit Log Full Export — Enterprise,Audit Log Full Export — Enterprise,Audit Log Full Export — Enterprise,34,
pages,pages.pricingDetail.pro_l8,LATIN_LONG,Auto Report·Scheduled Send — Enterprise,Auto Report·Scheduled Send — Enterprise,Auto Report·Scheduled Send — Enterprise,39,
pages,pages.pricingDetail.pro_l9,LATIN_LONG,API Data Streaming Export — Enterprise,API Data Streaming Export — Enterprise,API Data Streaming Export — Enterprise,38,
pages,pages.pricingDetail.pro_s1,LATIN_LONG,AI Forecast Engine (New),AI Forecast Engine (New),AI Forecast Engine (New),24,
pages,pages.pricingDetail.pro_s10,LATIN_LONG,Real-time FX + Team Mgmt,Real-time FX + Team Mgmt,Real-time FX + Team Mgmt,24,
pages,pages.pricingDetail.pro_s10i1,LATIN_LONG,Real-time Exchange Rate (Global Currency),Real-time Exchange Rate (Global Currency),Real-time Exchange Rate (Global Currency),41,
pages,pages.pricingDetail.pro_s10i2,LATIN_LONG,Team Activity Audit,Team Activity Audit,Team Activity Audit,19,
pages,pages.pricingDetail.pro_s10i3,LATIN_LONG,System Status·API Monitoring,System Status·API Monitoring,System Status·API Monitoring,28,
pages,pages.pricingDetail.pro_s10i4,LATIN_LONG,Batch Job Run·Reprocess,Batch Job Run·Reprocess,Batch Job Run·Reprocess,23,
pages,pages.pricingDetail.pro_s1i1,LATIN_LONG,Churn·LTV·Purchase Probability Forecast,Churn·LTV·Purchase Probability Forecast,Churn·LTV·Purchase Probability Forecast,39,
pages,pages.pricingDetail.pro_s1i2,LATIN_LONG,Graph Scoring,Graph Scoring,Graph Scoring,13,
pages,pages.pricingDetail.pro_s1i3,LATIN_LONG,Next Best Action Recommendation,Next Best Action Recommendation,Next Best Action Recommendation,31,
pages,pages.pricingDetail.pro_s1i4,LATIN_LONG,Product Recommendation AI,Product Recommendation AI,Product Recommendation AI,25,
pages,pages.pricingDetail.pro_s1i5,LATIN_LONG,AI Ad Insights,AI Ad Insights,AI Ad Insights,14,
pages,pages.pricingDetail.pro_s1i6,LATIN_LONG,AI Segment (VIP·Churn Risk·Potential VIP Auto-classify),AI Segment (VIP·Churn Risk·Potential VIP Auto-classify),AI Segment (VIP·Churn Risk·Potential VIP Auto-classify),55,
pages,pages.pricingDetail.pro_s2,LATIN_LONG,Customer Journey Builder (New),Customer Journey Builder (New),Customer Journey Builder (New),30,
pages,pages.pricingDetail.pro_s2i1,LATIN_LONG,Journey Canvas (Drag&Drop),Journey Canvas (Drag&Drop),Journey Canvas (Drag&Drop),26,
pages,pages.pricingDetail.pro_s2i2,LATIN_LONG,Trigger Setup·Action Node Management,Trigger Setup·Action Node Management,Trigger Setup·Action Node Management,36,
pages,pages.pricingDetail.pro_s2i3,LATIN_LONG,Journey Performance Stats Analysis,Journey Performance Stats Analysis,Journey Performance Stats Analysis,34,
pages,pages.pricingDetail.pro_s2i4,LATIN_LONG,A/B Test (Email·Popup),A/B Test (Email·Popup),A/B Test (Email·Popup),22,
pages,pages.pricingDetail.pro_s3,LATIN_LONG,Global Channel All (New),Global Channel All (New),Global Channel All (New),24,
pages,pages.pricingDetail.pro_s3i1,LATIN_LONG,Shopify·Amazon·LINE Ads Integration,Shopify·Amazon·LINE Ads Integration,Shopify·Amazon·LINE Ads Integration,35,
pages,pages.pricingDetail.pro_s3i2,LATIN_LONG,WhatsApp Broadcast·Automation,WhatsApp Broadcast·Automation,WhatsApp Broadcast·Automation,29,
pages,pages.pricingDetail.pro_s3i3,LATIN_LONG,Instagram DM·Facebook DM·DM Campaign,Instagram DM·Facebook DM·DM Campaign,Instagram DM·Facebook DM·DM Campaign,36,
pages,pages.pricingDetail.pro_s3i4,LATIN_LONG,LINE Message Campaign·Statistics,LINE Message Campaign·Statistics,LINE Message Campaign·Statistics,32,
pages,pages.pricingDetail.pro_s3i5,LATIN_LONG,Popup A/B Test·Trigger Setup,Popup A/B Test·Trigger Setup,Popup A/B Test·Trigger Setup,28,
pages,pages.pricingDetail.pro_s4,LATIN_LONG,Advanced WMS + Commerce Expansion,Advanced WMS + Commerce Expansion,Advanced WMS + Commerce Expansion,33,
pages,pages.pricingDetail.pro_s4i1,LATIN_LONG,Stock Adjustment·Location Mgmt·Barcode Integration,Stock Adjustment·Location Mgmt·Barcode Integration,Stock Adjustment·Location Mgmt·Barcode Integration,50,
pages,pages.pricingDetail.pro_s4i2,LATIN_LONG,Monthly Settlement Integration·Tax Invoice·Payment Approval,Monthly Settlement Integration·Tax Invoice·Payment Approval,Monthly Settlement Integration·Tax Invoice·Payment Approval,59,
pages,pages.pricingDetail.pro_s4i3,LATIN_LONG,3PL Add·Edit,3PL Add·Edit,3PL Add·Edit,12,
pages,pages.pricingDetail.pro_s4i4,LATIN_LONG,Collection Log Basic View,Collection Log Basic View,Collection Log Basic View,25,
pages,pages.pricingDetail.pro_s5,LATIN_LONG,AI Rule Engine & Automation (New),AI Rule Engine & Automation (New),AI Rule Engine & Automation (New),33,
pages,pages.pricingDetail.pro_s5i1,LATIN_LONG,AI Policy Setup·Rule List·Test,AI Policy Setup·Rule List·Test,AI Policy Setup·Rule List·Test,30,
pages,pages.pricingDetail.pro_s5i2,LATIN_LONG,Alert Evaluation Model,Alert Evaluation Model,Alert Evaluation Model,22,
pages,pages.pricingDetail.pro_s5i3,LATIN_LONG,Action Preset Management,Action Preset Management,Action Preset Management,24,
pages,pages.pricingDetail.pro_s5i4,LATIN_LONG,Writeback Setup·Logs,Writeback Setup·Logs,Writeback Setup·Logs,20,
pages,pages.pricingDetail.pro_s5i5,LATIN_LONG,Approval Decision Automation,Approval Decision Automation,Approval Decision Automation,28,
pages,pages.pricingDetail.pro_s6,LATIN_LONG,Review & UGC Analytics (New),Review & UGC Analytics (New),Review & UGC Analytics (New),28,
pages,pages.pricingDetail.pro_s6i1,LATIN_LONG,Channel Review Collection·Sentiment Analysis,Channel Review Collection·Sentiment Analysis,Channel Review Collection·Sentiment Analysis,44,
pages,pages.pricingDetail.pro_s6i2,LATIN_LONG,AI Auto-Reply Draft Generation,AI Auto-Reply Draft Generation,AI Auto-Reply Draft Generation,30,
pages,pages.pricingDetail.pro_s6i3,LATIN_LONG,UGC (Instagram·YouTube) Performance Analysis,UGC (Instagram·YouTube) Performance Analysis,UGC (Instagram·YouTube) Performance Analysis,44,
pages,pages.pricingDetail.pro_s6i4,LATIN_LONG,Keyword Analysis,Keyword Analysis,Keyword Analysis,16,
pages,pages.pricingDetail.pro_s7,LATIN_LONG,SmartConnect Hub (New),SmartConnect Hub (New),SmartConnect Hub (New),22,
pages,pages.pricingDetail.pro_s7i1,LATIN_LONG,ERP·SCM·3PL Basic Integration Setup,ERP·SCM·3PL Basic Integration Setup,ERP·SCM·3PL Basic Integration Setup,35,
pages,pages.pricingDetail.pro_s7i2,LATIN_LONG,REST API / Webhook / SFTP Integration,REST API / Webhook / SFTP Integration,REST API / Webhook / SFTP Integration,37,
pages,pages.pricingDetail.pro_s7i3,LATIN_LONG,Field Mapping Setup,Field Mapping Setup,Field Mapping Setup,19,
pages,pages.pricingDetail.pro_s7i4,LATIN_LONG,Basic Sync Log View,Basic Sync Log View,Basic Sync Log View,19,
pages,pages.pricingDetail.pro_s8,LATIN_LONG,1st-Party Pixel + Data,1st-Party Pixel + Data,1st-Party Pixel + Data,22,
pages,pages.pricingDetail.pro_s8i1,LATIN_LONG,Pixel Code Install·Verification,Pixel Code Install·Verification,Pixel Code Install·Verification,31,
pages,pages.pricingDetail.pro_s8i2,LATIN_LONG,Real-time Event Stream View,Real-time Event Stream View,Real-time Event Stream View,27,
pages,pages.pricingDetail.pro_s8i3,LATIN_LONG,Attribution Analysis (Touch Model·ROAS),Attribution Analysis (Touch Model·ROAS),Attribution Analysis (Touch Model·ROAS),39,
pages,pages.pricingDetail.pro_s8i4,LATIN_LONG,Event Collection·Data Schema·Mapping,Event Collection·Data Schema·Mapping,Event Collection·Data Schema·Mapping,36,
pages,pages.pricingDetail.pro_s8i5,LATIN_LONG,API Key·Webhook·OAuth Integration,API Key·Webhook·OAuth Integration,API Key·Webhook·OAuth Integration,33,
pages,pages.pricingDetail.pro_s9,LATIN_LONG,Advanced Analytics & BI,Advanced Analytics & BI,Advanced Analytics & BI,23,
pages,pages.pricingDetail.pro_s9i2,LATIN_LONG,P&L by Channel·Product·Trend,P&L by Channel·Product·Trend,P&L by Channel·Product·Trend,28,
pages,pages.pricingDetail.pro_s9i3,LATIN_LONG,Anomaly Detection·Competitor AI Analysis,Anomaly Detection·Competitor AI Analysis,Anomaly Detection·Competitor AI Analysis,40,
pages,pages.pricingDetail.pro_s9i4,LATIN_LONG,Influencer Performance View,Influencer Performance View,Influencer Performance View,27,
pages,pages.pricingDetail.pro_tagline,LATIN_LONG,Pro_tagline,Pro_tagline,Pro_tagline,11,
pages,pages.reconciliation.adFeeCharged,LATIN_LONG,Ad spend deduction,Ad spend deduction,Ad Fee Deducted,18,
pages,pages.reconciliation.adFeeRate,LATIN_LONG,Ad Fee Rate,Ad Fee Rate,Ad Fee Rate,11,
pages,pages.reconciliation.clickReport,LATIN_LONG,Click a report for details,Click a report for details,Click a report for details,26,
pages,pages.reconciliation.effectiveFrom,LATIN_LONG,Effective from:,Effective from:,Effective from:,15,
pages,pages.reconciliation.endDate,LATIN_LONG,End Date,End Date,End Date,8,
pages,pages.reconciliation.feeDiff,LATIN_LONG,Fee Difference,Fee Difference,Fee Difference,14,
pages,pages.reconciliation.feeDiffLabel,LATIN_LONG,Fee Difference,Fee Difference,Fee Difference,14,
pages,pages.reconciliation.feeRulesTitle,LATIN_LONG,Fee Rules Title,Fee Rules Title,Fee Rules Title,15,
pages,pages.reconciliation.mismatchTickets,LATIN_LONG,Mismatch Tickets,Mismatch Tickets,Mismatch Tickets,16,
pages,pages.reconciliation.netDiffLabel,LATIN_LONG,Net Difference,Net Difference,Net Difference,14,
pages,pages.reconciliation.noReports,LATIN_LONG,No reconciliation reports,No reconciliation reports,No reconciliation reports,25,
pages,pages.reconciliation.noTickets,LATIN_LONG,✅ No Tickets (Below threshold),✅ No Tickets (Below threshold),✅ No Tickets (Below threshold),30,
pages,pages.reconciliation.orderNo,LATIN_LONG,Order No,Order No,Order No,8,
pages,pages.reconciliation.platformFee,LATIN_LONG,Platform Fee,Platform Fee,Platform Fee,12,
pages,pages.reconciliation.platformFeeRate,LATIN_LONG,Platform Fee Rate,Platform Fee Rate,Platform Fee Rate,17,
pages,pages.reconciliation.pnlAutoUpdate,LATIN_LONG,P&L auto-updates on settlement changes,P&L auto-updates on settlement changes,P&L auto-updates on settlement changes,38,
pages,pages.reconciliation.realtimePnl,LATIN_LONG,🔴 Real-time P&L Operating Profit,🔴 Real-time P&L Operating Profit,🔴 Real-time P&L Operating Profit,33,
pages,pages.reconciliation.reconDesc,LATIN_LONG,Recon Desc,Recon Desc,Recon Desc,10,
pages,pages.reconciliation.reconTitle,LATIN_LONG,⚖️ Run Reconciliation,⚖️ Run Reconciliation,⚖️ Run Reconciliation,21,
pages,pages.reconciliation.reportDetail,LATIN_LONG,Report Detail,Report Detail,Report Detail,13,
pages,pages.reconciliation.reportId,LATIN_LONG,Report ID,Report ID,Report ID,9,
pages,pages.reconciliation.reportList,LATIN_LONG,Report List,Report List,Report List,11,
pages,pages.reconciliation.ruleHistory,LATIN_LONG,Rule History,Rule History,Rule History,12,
pages,pages.reconciliation.runRecon,LATIN_LONG,⚖️ Run Reconciliation,⚖️ Run Reconciliation,⚖️ Run Reconciliation,21,
pages,pages.reconciliation.saved,LATIN_LONG,✓ Save Complete,✓ Save Complete,✓ Save Complete,15,
pages,pages.reconciliation.saveFeeRule,LATIN_LONG,💾 Save Rules,💾 Save Rules,💾 Save Rules,13,
pages,pages.reconciliation.settleDiff,LATIN_LONG,Settlement Difference,Settlement Difference,Settlement Difference,21,
pages,pages.reconciliation.startDate,LATIN_LONG,Start Date,Start Date,Start Date,10,
pages,pages.reconciliation.status_investigating,LATIN_LONG,Investigating,Investigating,Investigating,13,
pages,pages.reconciliation.status_open,LATIN_LONG,Status_open,Status_open,Status_open,11,
pages,pages.reconciliation.tabFeeRules,LATIN_LONG,⚙️ Fee Rules,⚙️ Fee Rules,⚙️ Fee Rules,12,
pages,pages.reconciliation.tabRecon,LATIN_LONG,🔍 Settlement Reconciliation,🔍 Settlement Reconciliation,🔍 Settlement Reconciliation,28,
pages,pages.reconciliation.tabReports,LATIN_LONG,Tab Reports,Tab Reports,Tab Reports,11,
pages,pages.reconciliation.tabTickets,LATIN_LONG,🎫 Tickets,🎫 Tickets,🎫 Tickets,10,
pages,pages.reconciliation.ticketsCreated,LATIN_LONG,Tickets created,Tickets created,Tickets created,15,
pages,pages.reconciliation.ticketsTitle,LATIN_LONG,Tickets Title,Tickets Title,Tickets Title,13,
pages,pages.reconciliation.uploadHint,LATIN_LONG,Upload Hint,Upload Hint,Upload Hint,11,
pages,pages.reconciliation.uploading,LATIN_LONG,Uploading...,Uploading...,Uploading...,12,
pages,pages.reconciliation.uploadSuccess,LATIN_LONG,Upload Success,Upload Success,Upload Success,14,
pages,pages.reconciliation.viewPnl,LATIN_LONG,🌊 View in P&L Dashboard →,🌊 View in P&L Dashboard →,🌊 View in P&L Dashboard →,26,
pages,pages.report.addRecipient,LATIN_LONG,Add Recipient,Add Recipient,Add Recipient,13,
pages,pages.report.addWidget,LATIN_LONG,Add Widget,Add Widget,Add Widget,10,
